,title,price,score,sold,store
4335,"Nenmon Pad5s Android 10 планшет 10,1 дюймов 1920*1200 Восьмиядерный Helio P60 ноутбук планшет 2 в 1 4G планшет с клавиатурой 13 МП + 5 МП","15 789,42",,,Nenmone Official Store
4336,"Бесплатная доставка, 32 ГБ, TF-карта 1280*800, 2.5D экран из закаленного стекла, 10,1 дюйма, четырехъядерный 3G планшет, 2 Гб ОЗУ, планшеты на Android 9,0, компь...","13 785,01",,,Baby Doing Buy Store
4337,"Blackview Tab 8E планшет на Android 10, восемь ядер, экран 10,1 дюйма, 3 ГБ + 32 ГБ","10 916,75","5,0",7,eForChina Store Store
4338,"Планшет на Android 10,1, экран 128 дюйма, 6 ГБ + 9,0 ГБ","6 198,91",,,well tablet Store
4339,"Оригинальный планшет Lenovo E8 TB-8304F1, 8 дюймов, 2 ГБ, 16 ГБ, Android 7,0, MediaTek MT8163B, четырехъядерный планшетный ПК, Wi-Fi, GPS, 5,0 МП, 1280x800","7 425,66",,5,Tablet PC Mall
4340,"Планшет Ark Alldocube iplay 20P Black 10.5"" IPS MediaTek Helio P60 6Гб 128Гб 8Mп Android 6000mAh","23 195,00",,,Интернет Гипермаркет Pleer.Ru
4341,"10-дюймовый планшет с восьмиядерным процессором, ОЗУ 8 Гб, ПЗУ 128 ГБ, Android 11,0, 4G LTE, WiFi, GPS, Youtube, 6000 мАч","12 533,73","5,0",1,perkbox Official Store
4342,"Планшетный ПК, экран 10,6 дюйма, 4 Гб ОЗУ, 128 Гб ПЗУ, 4G LTE, телефонные звонки, камера 13 МП, офисный игровой 5g, Wi-Fi, планшет Android 8,0","11 290,87",,,A Men Store
4343,WinPad IP67 Водонепроницаемый сканер 2D 8 дюймов Экран планшет по индивидуальному заказу NFC прочный промышленный планшетный ПК HDMI на открытом воз...,"39 185,96",,,Yusunoul Store
4344,"Для планшета Casper Via S48 8 ""32 Гб IPS","21 018,00",,,M-R-G Store
4345,"Умный Планшет Lenovo Yoga, 25,65 см, 10,1 дюйма, 4-64 Гб, Wi-Fi, 4G, LTE, одна SIM-карта, GPS","27 094,30",,,GloballSun Store
4346,"Планшет 10 дюймов, ОС Android 9,0, Процессор MTK Fast CPU, двойная камера 5,0 МП, 32 Гб ПЗУ, GPS, Wi-Fi, Bluetooth, планшет android 10","15 902,22",,,"Shenzhen HongyangTechnology Co., Ltd."
4347,"10-дюймовый планшет с 10-дюймовым дисплеем, десятиядерным процессором, двумя слотами для SIM-карт, 4G, 6 + 128 ГБ, Wi-Fi, Bluetooth","10 401,11",,,Yusunoul Store
4348,Планшет ICONBIT Net,"3 610,00",,,ZakazABC Store
4349,"Планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором, ОЗУ 6 ГБ, ПЗУ 64 ГБ, 9,0x1280, Android 800, 4G FDD LTE GPS WiFi Youtube","9 574,40",,,LSKDZ Tablet PC Store
4350,Xiaomi Pad 5 Global 6/256Гб Космический Серый,"32 975,00",,,Alfatel Store
4351,"Планшетный ПК Lenovo E10 TB-X104F, Qualcomm MSM8909, 2 Гб ОЗУ, 16 Гб ПЗУ, 10,1 дюймов, 1280x800, IPS, Android 8,1, WiFi, GPS","10 508,30",,,E-live Store
4352,"Планшет на Android 11, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","18 689,21",,,Tablet inventory Store
4353,"Планшет BDF на Android 10,1, восемь ядер, экран 10,0 дюйма, 4 Гб + 64 ГБ","8 029,58",,,BDF BDF Tablet Global Store Store
4354,"Прочный планшетный ПК P10, оригинальный, водонепроницаемый промышленный планшет Android 10.0, 10,1 дюйма, RK3399, 4 Гб ОЗУ, 256 ГБ, NFC, RJ45, DB9, последовательны...","78 383,13",,,XDrone Tablet Store
4355,"13,3 дюймов 1920*1080 IPS Intel Apollo lake Onda Xiaoma 31 N4200 4 Гб ОЗУ 64 Гб ПЗУ Windows 10 WiFi USB3.0 Bluetooth Wifi 2.0MP","12 605,20",,,SC Store
4356,"Планшет с 10,1-дюймовым дисплеем, четырёхъядерным процессором, ОЗУ 32 ГБ, 2020 МП, IPS, 9,0x1280, GPS, Wifi, 800","15 902,22",,,Noablecun Online Store
4357,"Планшет TCL TAB 10S 10.1"" IPS MT8768 3GB 32GB LTE GRAY 9080G-2CLCRU11","15 060,00",,,ELKO PC Store
4358,"10-дюймовый планшет Android 10,0, Восьмиядерный процессор, 6 ГБ ОЗУ, 32 Гб ПЗУ, экран 1280x800 HD, камеры 5 МП, GPS WiFi Netflix, 4G LTE, телефонный планшет","17 933,96",,,Beesitto Online Store
4359,"Игровой процессор Fast/smooth, 3 ГБ памяти, 32 ГБ, 4G, сетевая поддержка Wi-Fi, 10 дюймов, Восьмиядерный процессор 1920*1200, IPS экран 2.5D, закаленное стекло","10 443,84",,,RainBoo Store
4360,Планшетный компьютер BQ 7098G Cammo Sea,"5 990,00",,,Корпорация Центр Store
4361,"Планшет PiPo X2, 8 дюймов, Intel Z3735F, 2 Гб ОЗУ, 32 Гб ПЗУ, экран IPS 1280*800, Windows 10, Wi-Fi","10 508,30",,5,E-live Store
4362,"Планшет Huawei Matepad T 10S 4 Гб 64 ГБ 10 дюймов HD, синий","32 888,97",,,Shipliyo Store
4363,"Новинка 1920*1200 2,5 K IPS 10-ядерный планшет 6 + 128 ГБ Netflix 10-дюймовый планшет tabletпланшет Android PUBG Игры Поддержка 5G WIFI","11 314,69",,,Tablet Factory Store
4364,"Blackview Tab 8E планшет с 10,1-дюймовым дисплеем, восьмиядерным процессором Spreadtrum SC9863A, ОЗУ 3 ГБ, ПЗУ 32 ГБ, 13 МП + 5 МП, 10,1 мАч","10 263,79","5,0",,Creativehome
4365,"World Premiere Pad 5s 10,1-дюймовый планшет 2 в 1 Android 10 1920x1200 Octa Core 4G Network Type-C GPS-планшет для ноутбука с клавиатурой","14 709,10",,,Nenmone Global Store
4366,"Планшет с 10 дюймовым дисплеем, водонепроницаемые планшеты для Android, 4G, поддержка протоколов OBD2, DC 24 В, 2021","40 341,95",,,KT Technology
4367,"Планшет с 10,1-дюймовым дисплеем, ОЗУ 3 ГБ, ПЗУ 32/64 ГБ, Android 9,0, 4G LTE","10 374,48",,,RainBoo Store
4368,"Планшет на Android 2022, восемь ядер, экран 10,1 дюйма, 4 Гб + 64 ГБ","8 645,40","3,7",5,"SHENZHEN BDF TOUCH TECHNOLOGY CO.,LTD."
4369,"Lenovo Yoga Pad Pro планшет с восьмиядерным процессором Snapdragon 870, ОЗУ 8 Гб, ПЗУ 256 ГБ, 13 дюймов, Android 11","45 398,88",,,ShenZhen Mi-Jia Store
4370,"K20 Android планшет 11,6 дюймов сенсорный клавиатура планшеты деко ядро процессор X27 4G телефонные звонки камера 13 МП","21 017,30",,,Shenzhen CTLONG Store
4371,"Планшет с 10,1-дюймовым дисплеем, ОЗУ 6 ГБ, ПЗУ 64 ГБ, Android 2022","12 556,15",,,Shenzhen CTLONG Store
4372,Планшет Mini Notebook 12GB 512GB 8800mAh Google Play Dual SIM 4G LTE,"14 290,84",,,Shop1100293186 Store
4373,"Новинка 2022, планшет X30L 6 ГБ ОЗУ 128 Гб ПЗУ, стандартный Wi-Fi 1920*1200 2,5 K IPS 10 ядер, планшет 10 дюймов, Google Play, Настольный пк","9 732,74",,1,Yusunoul Store
4374,"Планшет Xiaomi 5 Pro, 11 дюймов, 2,5 K, 120 Гц, ЖК-экран, Восьмиядерный процессор Snapdragon 870, планшетный ПК, 6 ГБ, 128 ГБ, аккумулятор 8600 мАч, Android 11, Mi Pad","34 762,62","5,0",5,XIAOMI Laptop Tablet Store
4375,"Планшет Huawei Honor V6, экран KRJ-W09 дюйма, Восьмиядерный процессор Kirin 10,4, экран 985 × 2000 IPS, 6 ГБ ОЗУ, 64 Гб ПЗУ, Wi-Fi 6","32 647,26",,,E-live Store
4376,"Планшет L106, планшет с 10-ядерным процессором MT6797, ОЗУ 6 ГБ, ПЗУ 128 ГБ, 4G Lte, 5 Мп + 13 МП, планшеты на android, 10,6 дюйма","12 248,59",,,Beesitto Online Store
4377,"Планшет 2-в-1 на Android 2022, экран 9,0 дюйма, 6 ГБ + 10,1 ГБ","6 126,75",,,100% tablet Store
4378,"2022 оригинальный G86 Водонепроницаемый Android 9,0 IP67 Прочный планшетный ПК Phablet 8 ""Qualcomm MSM8953 4 Гб ОЗУ 64 Гб ПЗУ NFC GMS 2D сканер","33 057,11",,,XDrone Tablet Store
4379,"Оригинальный Планшет Lenovo XiaoXin Pad с Wi-Fi, диагональ экрана 11 дюймов, 6 ГБ, 128 ГБ/4 ГБ, 64 ГБ, Android 10, Qualcomm Snapdragon 662, Восьмиядерный процессор, глобальная ...","14 124,10","5,0",,Xiao-Mi- Store
4380,"Оригинальный Планшет Lenovo XiaoXin Pad с Wi-Fi, диагональ экрана 11 дюймов, 6 ГБ, 128 ГБ/4 ГБ, 64 ГБ, Android 10, Qualcomm Snapdragon 662, Восьмиядерный процессор, глобальная ...","14 124,10","5,0",,Xiao-Mi- Store
4381,"Новейший лучший планшет с Wi-Fi, планшетный ПК 10,1 дюйма, 8 ГБ + 128 ГБ, сетевой планшет 4G, Android 9,0, две SIM-карты, две задние камеры, 5,0 МП, Bluetooth","6 163,88",,,100% tablet Store
4382,"Планшет TCL 10 TABMAX 10,36"" IPS MediaTek MT8788A 4GB 64GB eMMC Wi-Fi 9296G","16 670,00",,,House and Garden Store
4383,"Новый дизайн 10,6 дюймов 4G телефон, планшет на OC Android 8,0 для игр 13MP Камера планшет Deca Core, размер экрана MT6797 GPS 1920*1280 HD Miracast","14 026,01",,,Nenmone Global Store
4384,"Оригинальный Планшет Lenovo Tab P10, экран 10,1 дюйма, 3 ГБ 32 ГБ, сканер отпечатков пальцев, Android 8,0, Восьмиядерный процессор Qualcomm Snapdragon 450, планшетный П...","12 105,67",,,Tablet PC Mall
4385,"Планшет 2 в 1, 11,6 дюйма, Android Helio X27, десять ядер, 4G, sim-карта, Wi-Fi, gps, планшеты для ПК, 13 МП, док-C, HDMI, 8000 мА/ч, телефон 2020","15 714,46",,1,Shenzhen CTLONG Store
4386,"K8CT защищенный планшет на Windows 10, экран 8 дюймов, 4 Гб ОЗУ","38 523,19",,,XDrone Tablet Store
4387,"Для планшета Casper Via S48 8 ""32 Гб IPS","13 982,57",,,Shipliyo Store
4388,"Планшетный ПК Xiaomi Pad 5 Pro, 11 дюймов, 2,5 K, ЖК-экран для защиты глаз M870, 6 ГБ + 128 ГБ/8 ГБ + 256 ГБ, черный/белый, Wi-Fi, для учебы/офиса/игр","36 832,64",,2,CN-AUCTION Store
4389,Планшет Lenovo Smart Tab M10 FHD Plus TB-X606F ZA5T0247RU,"23 604,00",,,Фирменный магазин Pleer.ru
4390,"Honor X6 AGR-W09HN/AL09HN 10,1-дюймовый планшетный ПК 3 ГБ ОЗУ 32 Гб ПЗУ Android 10 Kirin 710A Восьмиядерный 9,7 × 1280 IPS WiFi","14 011,30",,,E-live Store
4391,"Планшет Prestigio Wize 1107 4G PMT1107_4G_D Spreadtrum SC9832E 1.4 Ггц, 1 Гб, 16 Гб, 4G, Wi-Fi, BT, 7.0, 600x1024, Android","9 120,00",,,Интернет Гипермаркет Pleer.Ru
4392,"Планшет с 10,1-дюймовым дисплеем, десятиядерным процессором, ОЗУ 6 ГБ, ПЗУ 2022 ГБ, 2-мя слотами для SIM-карт, 1920x1200","10 827,77",,,BEESITTO Official Store
4393,"10,1-дюймовый планшет с восьмиядерным процессором MTK6771 Helio P60, ОЗУ 4 Гб, ПЗУ 10,1 ГБ, 4G LTE GPS, Android 10","20 503,76",,,Shenzhen CTLONG Store
4394,"Планшет с 10,1-дюймовым дисплеем, Android 9,0, 2-мя слотами для sim-карт, GPS, WIFI, Android 9,0","8 979,59",,,WLWY Store
4395,2021 Лучший Прочный планшет Android 10 дюймов панель ПК IP67 Водонепроницаемый Qualcomm Восьмиядерный 4 Гб ОЗУ RJ45 GPS GLONASS нетбук планшеты,"50 570,01",,,KT Technology
4396,"Планшет ZONKO с 10,1-дюймовым дисплеем, четырёхъядерным процессором, ОЗУ 32 ГБ, ПЗУ 10,1x1280, Android 10","11 323,80",,,ZONAEP Store
4397,"Планшет ZONKO, 10 дюймов, Android 9,0, 4G LTE, 1920*1200 FHD, Восьмиядерный, 2 Гб ОЗУ 32 Гб ПЗУ, Type-C, GPS, Netflix","14 057,54",,,ZONAEP Store
4398,"10-дюймовый планшет с восьмиядерным процессором, ОЗУ 8 Гб, ПЗУ 10,0 ГБ, Android 128, 4G LTE, Wi-Fi","12 778,24",,,BEESITTO Official Store
4399,"Планшет Google Play, 10 дюймов, 2021*1280 IPS 800 d TP GPS WIFI Bluetooth","6 734,87",,,Peakier tablets Store
4400,"Новинка 2022, популярный 10-дюймовый планшетный ПК MT6797, десятиядерный, 6 ГБ ОЗУ, 64 Гб ПЗУ, 4G LTE, 13,0/МП, Android 10, IPS, GPS, телефон, планшеты с Wi-Fi","15 902,22",,,Noablecun Online Store
4401,"Двойной стеклянный 2.5D 3G TP телефонный звонок/Видеозвонок Android 9.0 глобальная версия 10 дюймов с двумя SIM-картами Play Store A-GPS планшеты 10 10,1""","6 896,01",,,RainBoo Store
4402,"10-дюймовый планшет с восьмиядерным процессором Adnroid 11,0, ОЗУ 6 ГБ, ПЗУ 128 ГБ, 4G LTE, Wi-Fi, Bluetooth, GPS, USB Type C","10 494,99",,,Superin Store
4403,Планшет Hometech 7M 16 Гб 7 дюймов IPS Space grey,"10 508,30",,,M-R-G Store
4404,"10-дюймовый планшет с восьмиядерным процессором, Android 9,0, ОЗУ 6 ГБ, ПЗУ 128 ГБ, 2-мя слотами для SIM-карт","6 163,88",,,delicate tablet store Store
4405,Для Samsung Galaxy Tab A 8 SM-T290 32GB Tablet Black,"20 110,72",,,Shipliyo Store
4406,"Планшет Samsung Galaxy Tab S6 Lite, телефон с диагональю экрана 64 ГБ, экран 10,4 дюйма, цвет Горный серый","50 406,77",,,Shipliyo Store
4407,"Планшет Casper S10 16 Гб 10,1 дюйма IPS","25 922,20",,,MUSMEL Store
4408,"Планшет IPS 10 дюймов, 6 + Глобальная версия ГБ, 5G дюйма, 4G LTE, телефонные звонки, 1920 WIFI, 1200*128, планшет Google Play, планшет с поддержкой Kорпус для пк","10 401,11",,,Yusunoul Store
4409,"Планшет 10,1 дюйма, Android 9,0, Восьмиядерный процессор, Google Play, 3G, 4G, LTE, телефонные звонки, GPS, Wi-Fi, Bluetooth, закаленное стекло 10 дюймов","7 415,15",,,SHENZHEN BDF Tablet Store
